tip_id,year_of_birth,year_of_death,census_tract,gender,race
434.0,1978.0,,42019910301,Female,White
2170.0,1997.0,,42003050600,Male,Black
581.0,1977.0,,42003462600,Male,Black
472.0,1995.0,,42003130600,Male,Black
1457.0,1998.0,,42007602100,Male,Black
1339.0,2003.0,,42003523200,Male,Black
2164.0,2006.0,,42003101900,Male,Black
314.0,1995.0,,42003561400,Male,Black
750.0,1995.0,,42007601400,Male,Black
2308.0,2001.0,,42003050600,Male,Black
666.0,1966.0,2021.0,42003523800,Male,Black
2262.0,2006.0,,42003515300,Male,Black
1323.0,2001.0,,42003413100,Male,Black
2072.0,2006.0,,42003523300,Male,Black
430.0,1982.0,,42003463900,Female,Black
1613.0,1993.0,,42003260700,Male,Black
1325.0,2000.0,,42003561400,Male,Black
663.0,1985.0,,42003551300,Male,White
73.0,1990.0,,42003468800,Male,White
1543.0,1992.0,,42003561400,Male,Black
1734.0,1995.0,,42003486900,Male,Black
1924.0,2004.0,,42003522000,Male,Black
1407.0,2001.0,,42003522000,Male,Black
485.0,1984.0,,42003260200,Male,White
1606.0,1994.0,,42003509400,Female,White
1154.0,1990.0,,42003560400,Male,Black
1952.0,1999.0,,42003562400,Male,Black
1441.0,2001.0,,42003551200,Male,Black
986.0,1988.0,,42003513800,Male,Black
353.0,1993.0,,42003130800,Male,Black
396.0,1973.0,,42003523100,Male,Black
323.0,1976.0,,42003512000,Male,White
103.0,1983.0,,42003552300,Male,Black
944.0,1996.0,,42003492800,Male,Black
513.0,1967.0,,42003050100,Male,Black
160.0,1994.0,,42003483800,Male,Black
916.0,1995.0,,42007605500,Male,Black
645.0,1989.0,2021.0,42003513800,Male,Black
101.0,1983.0,,42003010301,Male,White
325.0,1978.0,2020.0,42003464300,Male,White
1103.0,1990.0,2020.0,42003202300,Male,White
446.0,1992.0,,42003499400,Male,Black
440.0,1990.0,,42003523600,Male,Black
1689.0,1992.0,,42003564800,Male,Black
1905.0,2003.0,,42007604200,Male,Black
1160.0,2001.0,,42003562400,Male,White
2070.0,2005.0,,42003300100,Male,White
1161.0,1996.0,,42003488600,Male,Black
1257.0,1997.0,,42003523100,Male,Black
1938.0,1999.0,,42003050100,Female,Black
465.0,1993.0,,42003111500,Male,Black
2200.0,1991.0,,42003180300,Male,Black
163.0,1979.0,,42011001300,Female,White
2265.0,2000.0,,42003271600,Male,Black
2253.0,2006.0,,42003300100,Male,White
1762.0,2004.0,,42003130700,Male,Black
1237.0,2002.0,,42003191500,Male,Black
579.0,1995.0,,42003141200,Male,White
2124.0,2004.0,,42003120300,Male,Black
76.0,1994.0,,42003120300,Male,Black
2196.0,1996.0,,42125775300,Male,Black
837.0,1989.0,,42003483800,Male,Black
834.0,1994.0,,42003561400,Female,Black
2272.0,2006.0,,42003101900,Female,Black
622.0,1999.0,,42003300100,Male,Black
412.0,1988.0,,42003494000,Male,White
344.0,1970.0,,42003521301,Male,Black
797.0,1999.0,,42003300100,Male,Black
804.0,1987.0,,,Male,Black
214.0,1990.0,,42003478200,Male,Black
697.0,1972.0,,42003191400,Male,Black
2150.0,2005.0,,42003564700,Male,Black
855.0,1997.0,,42003560400,Male,Black
731.0,1994.0,,42003492900,Male,Black
1256.0,1994.0,,42003524000,Male,Black
345.0,1983.0,,42003564700,Male,Black
1916.0,1987.0,,42003492700,Male,Black
601.0,1987.0,,42003551200,Female,Black
1798.0,2004.0,,42003564700,Male,Black
284.0,1978.0,,42003462600,Male,Black
136.0,1976.0,,42007603202,Male,White
1714.0,1999.0,,42003300100,Male,Black
157.0,1985.0,,42003300100,Male,Black
2081.0,1997.0,,42003463900,Male,Black
2100.0,2003.0,,42003565200,Male,Black
196.0,1981.0,,42049001100,Male,White
668.0,1996.0,,42003562400,Male,Black
71.0,1982.0,,42049000800,Male,Black
115.0,1967.0,,42003111400,Male,Black
154.0,1971.0,,42003513000,Male,Black
735.0,1995.0,,42003111500,Male,Black
1644.0,2001.0,,42003130800,Male,Black
716.0,1995.0,,42003486900,Male,Black
1445.0,1993.0,,42003483800,Male,Black
1460.0,1997.0,,42003130800,Male,Black
1918.0,2000.0,,42003523300,Female,Black
626.0,1987.0,,42003070900,Female,Black
1925.0,1986.0,,42003521500,Male,Black
1515.0,2001.0,,42003523702,Male,Black
1756.0,1998.0,,42003180700,Male,Black
1396.0,1997.0,,42003561900,Male,Black
1134.0,1998.0,,42003523300,Male,Black
1575.0,1994.0,,42003514000,Male,Black
432.0,1980.0,,42003499400,Male,White
217.0,1990.0,,42003180700,Male,White
788.0,1985.0,2019.0,42003523600,Male,Black
2186.0,1994.0,,42003424000,Male,Black
1369.0,2000.0,,42003523100,Male,Black
1190.0,1988.0,,42003523702,Female,Black
1656.0,2000.0,,42003030500,Female,Black
44.0,1979.0,,42003140500,Male,Black
2010.0,2005.0,,42003477300,Female,Other
2104.0,1993.0,,42003110200,Male,Black
2222.0,1999.0,,42003514000,Male,Black
2227.0,1978.0,,42007604700,Female,White
2129.0,2001.0,,42003565100,Male,Black
1757.0,2005.0,,42003565200,Male,Black
246.0,1999.0,,42003040400,Male,White
1611.0,2003.0,,42003523400,Male,Black
729.0,1982.0,,42003426400,Male,Black
1243.0,1998.0,,42003520001,Male,Black
173.0,1982.0,,42003512000,Female,Black
571.0,1976.0,,42003261400,Male,Black
812.0,1996.0,,42003101400,Male,Black
477.0,1976.0,,42003513000,Male,Black
2217.0,2005.0,,42003523502,Male,Black
2035.0,1991.0,,42003551900,Male,Black
1955.0,1999.0,,42003515100,Female,Black
1261.0,1991.0,,42003492700,Male,Black
547.0,1986.0,,42003552100,Male,Black
1175.0,2002.0,,42003551200,Male,Black
162.0,1990.0,,42003483800,Male,Black
370.0,1982.0,,42003130800,Male,Black
958.0,2001.0,,42003513000,Male,Black
888.0,1980.0,,42003463900,Male,Black
33.0,1982.0,,42013100500,Male,White
1620.0,1985.0,,42003170200,Male,White
557.0,1984.0,,42003564700,Male,Black
1260.0,1997.0,,42003521402,Male,Black
1935.0,1987.0,,42003564700,Female,Black
1657.0,1993.0,,42003515300,Male,Black
261.0,1978.0,,42003514000,Male,Black
814.0,1989.0,,42003508000,Male,Black
1248.0,1989.0,,42003508000,Male,Black
1267.0,2001.0,,42003281500,Male,Black
332.0,1976.0,,42003526202,Male,White
673.0,1990.0,,42003130600,Female,Black
2067.0,1986.0,,42003513000,Female,Black
2175.0,1999.0,,42003513800,Male,Black
1876.0,2003.0,,42003523300,Male,Black
646.0,1992.0,,42003192000,Male,Black
700.0,1993.0,,42125791000,Male,Black
1045.0,1983.0,,42003562400,Male,Black
1610.0,2000.0,,42003512000,Male,Black
779.0,1988.0,2023.0,42003130700,Male,White
1054.0,1999.0,,42003401200,Female,Black
1673.0,1991.0,,42003486700,Female,Black
683.0,1993.0,,42003480400,Male,White
379.0,1989.0,,42003474201,Male,White
1206.0,1994.0,,42003462600,Female,Black
254.0,1989.0,,42003523501,Male,Black
1866.0,2004.0,,42003424000,Male,Black
2033.0,2004.0,,42003561500,Male,Black
848.0,1993.0,,42003489001,Male,Black
1998.0,2000.0,,42003523600,Male,Black
616.0,1990.0,,42003111500,Female,Black
1930.0,2003.0,,42003472300,Male,Black
2236.0,2003.0,,42003562600,Male,Black
954.0,1997.0,,42003552000,Male,Black
2204.0,1992.0,,42003562500,Male,Black
501.0,1995.0,,42003403500,Male,Black
492.0,1989.0,,42003464400,Male,Black
447.0,1994.0,,42003202200,Male,Black
221.0,1979.0,,42003262000,Male,Black
1089.0,1991.0,,42019910600,Male,White
1752.0,1988.0,,42007604500,Female,Black
1623.0,1986.0,,42003563900,Female,Black
1643.0,1995.0,,42003517000,Female,Black
1186.0,2002.0,,42003523300,Male,Black
1830.0,2003.0,,42003261400,Male,Black
1863.0,1982.0,,42003403500,Male,Black
259.0,1991.0,,42003550900,Male,Black
1895.0,1980.0,,42003271600,Female,Black
897.0,2009.0,,42003101900,Male,Black
906.0,1994.0,,42003480400,Male,White
1682.0,1986.0,,42003515100,Female,Black
1976.0,1996.0,,42003561900,Male,Black
919.0,1990.0,,42003550900,Male,Black
1091.0,1986.0,,42003111400,Male,Black
2268.0,1986.0,,42007601300,Male,White
1811.0,2004.0,,42003191600,Male,White
730.0,1991.0,,42003515100,Male,Black
1316.0,2002.0,,42003101800,Male,Black
1423.0,1993.0,,42003515401,Female,Black
2096.0,1992.0,,42003561400,Male,Black
1409.0,2003.0,,42003402000,Male,White
83.0,1991.0,,42003564800,Female,Black
1049.0,2000.0,,42003130700,Male,Black
1105.0,1995.0,,42003523300,Male,Black
132.0,1984.0,,42125704100,Male,Black
1886.0,1983.0,2023.0,42065951200,Male,Black
957.0,2001.0,,42003523800,Female,Black
1580.0,2003.0,,42003561900,Male,Black
672.0,1981.0,,42003020100,Male,Black
1283.0,1999.0,,42003482500,Male,Black
766.0,1994.0,,42111021000,Male,Black
1258.0,2001.0,,42003151700,Male,Black
2030.0,2005.0,,42003110600,Male,Black
1346.0,2003.0,,42003101900,Male,Black
1489.0,1994.0,,42003564800,Female,Black
1195.0,2001.0,,42003515100,Male,Black
607.0,1988.0,,42003160800,Male,White
1533.0,2003.0,,42003484300,Male,Black
1417.0,1984.0,,42003060500,Male,Black
2061.0,2006.0,,42003111500,Male,Black
1900.0,2000.0,,42003523502,Male,Black
1868.0,2003.0,,42003523400,Female,Black
1554.0,2002.0,,42003130800,Male,Black
1780.0,1994.0,,42003561400,Male,Black
661.0,1995.0,,42003523100,Male,Black
1607.0,1993.0,,42003492800,Male,Black
794.0,1998.0,,42003120900,Male,Black
2280.0,2004.0,,42003488200,Male,Black
1748.0,1976.0,,42003526202,Male,Black
2031.0,2003.0,,42003562600,Male,Black
2284.0,1971.0,,42003020100,Male,White
1164.0,2000.0,,42003499400,Male,White
375.0,1980.0,,42003551200,Male,Black
1768.0,2002.0,,42003281500,Male,Black
406.0,1981.0,,42003510000,Male,Black
1616.0,1985.0,,42003140500,Male,Black
972.0,1972.0,,42003130800,Male,Black
510.0,1996.0,,42003515300,Male,Black
1958.0,1992.0,,42003111400,Female,Black
1889.0,1995.0,,42003290200,Male,Black
726.0,1992.0,,42003484600,Male,Black
1076.0,1993.0,,42003521302,Male,Black
373.0,1988.0,,42003564700,Male,Black
1539.0,2002.0,,42003300100,Female,Black
1913.0,1990.0,,42003473300,Male,White
703.0,1989.0,,42003496101,Male,Black
1222.0,1999.0,,42003130600,Male,Black
2207.0,2000.0,,42003050600,Male,Black
728.0,1981.0,,42003492800,Male,Black
706.0,1995.0,,42125731000,Male,Black
2134.0,1997.0,,42003565200,Male,Black
271.0,1990.0,,42003120300,Male,Black
1061.0,1991.0,2025.0,42003488600,Male,White
2095.0,1996.0,,42003509400,Male,Black
1479.0,2000.0,,42003120900,Male,Black
1602.0,1996.0,,42003111400,Female,Black
2225.0,2002.0,,42003510000,Female,Black
1978.0,1987.0,,42003492800,Male,Black
1193.0,1992.0,,42003523501,Male,Black
606.0,1983.0,2022.0,42003564800,Male,Black
1427.0,2003.0,,42003504100,Female,Black
2192.0,2005.0,,42003140500,Female,White
1847.0,1968.0,,42003483800,Male,Black
445.0,1968.0,,42003427000,Male,Black
1053.0,1981.0,,42003565100,Male,Black
1655.0,1998.0,,42003564800,Female,Black
305.0,1991.0,,42003290200,Male,Black
1542.0,2001.0,,42003515200,Male,Black
1557.0,1995.0,,42003140800,Male,Black
1706.0,1998.0,,42003552100,Male,Black
1289.0,1988.0,,42003523501,Male,Black
1286.0,1998.0,,42003561400,Male,Black
1421.0,1999.0,,42003130800,Male,Black
1327.0,2003.0,,42003430200,Male,White
2224.0,1988.0,,42003130200,Female,Black
1136.0,1995.0,,42003030500,Male,Black
1016.0,1999.0,,42003464300,Male,Black
1530.0,1995.0,,42003130200,Female,Black
1970.0,1994.0,,42003101900,Male,Black
1945.0,2000.0,,42003562901,Male,Black
2310.0,1997.0,,42003552300,Female,Black
1599.0,1999.0,,42003561400,Female,Black
864.0,1989.0,,42003504100,Male,Black
1454.0,2003.0,,42003261300,Male,Black
1162.0,1995.0,,42003562600,Male,Black
2281.0,1990.0,,42003516200,Male,White
1174.0,2001.0,,42003497000,Male,White
301.0,1995.0,,42003101900,Male,Black
1917.0,1970.0,,42003473100,Male,White
292.0,1966.0,,42003111300,Male,Black
1419.0,1973.0,,42003140500,Female,Black
1140.0,1986.0,,42003456001,Male,Black
846.0,2000.0,,42003161000,Male,Black
484.0,1992.0,,42003486800,Male,Black
892.0,1994.0,,42003562400,Male,Black
1795.0,2004.0,,42003271600,Male,Black
1471.0,2002.0,,42003420000,Male,Black
1086.0,1988.0,,42003488200,Male,Black
2105.0,1996.0,,42003300100,Female,Black
723.0,1997.0,,42051263000,Male,White
1814.0,2004.0,,42003130800,Female,Black
2113.0,2004.0,,42003050100,Male,Black
1622.0,1990.0,,42003130700,Male,Black
2232.0,2002.0,,42003560400,Male,Black
1988.0,1993.0,,42003464400,Male,Black
747.0,1997.0,,42003468900,Male,Black
1480.0,2002.0,,42003488200,Female,Black
949.0,1998.0,,42003130600,Male,Black
2167.0,1999.0,,42003464400,Male,Black
1037.0,1993.0,,42003561400,Male,Black
935.0,1995.0,,42003271600,Male,Black
1218.0,1998.0,,42003250900,Male,Black
688.0,1990.0,,42129800200,Male,White
1379.0,1997.0,,42003462600,Male,Black
732.0,1989.0,,42003513000,Male,Black
1972.0,1985.0,,42003563000,Male,Black
2050.0,1992.0,,42003523200,Male,Black
602.0,1994.0,,42003050100,Male,Black
1508.0,1999.0,,42003520002,Female,Black
565.0,1996.0,2022.0,42003561400,Male,Black
1625.0,1996.0,,42003482500,Male,Black
947.0,1985.0,2019.0,42003271600,Male,Black
1681.0,1987.0,,42003130600,Male,Black
90.0,1987.0,,42003551200,Male,Black
1020.0,1986.0,,42003261400,Male,Black
1861.0,1982.0,,42003523100,Male,Black
2068.0,1992.0,,42003010301,Male,Black
1180.0,1996.0,,42003462600,Female,Black
249.0,1991.0,,42003130600,Male,Black
2185.0,1994.0,,42003130700,Male,Black
2189.0,2001.0,,42003521302,Male,Black
2116.0,1998.0,,42003523200,Male,Black
850.0,1996.0,,42003281500,Male,Black
164.0,1976.0,2023.0,42003523501,Male,Black
1923.0,2002.0,,42003300100,Male,Black
635.0,1995.0,,42003130600,Male,Black
374.0,1983.0,,42003520002,Male,Black
368.0,1996.0,,42003130700,Male,Black
1986.0,1997.0,,42003030500,Male,Black
1199.0,1996.0,,42003101900,Male,Black
680.0,1989.0,,42003513000,Male,Black
998.0,1989.0,,42003515200,Male,Black
47.0,1990.0,,42003552300,Male,Black
2117.0,1987.0,,42003523702,Male,Black
1969.0,2003.0,,42003523800,Male,Black
654.0,1997.0,,42003562500,Female,Black
1571.0,2004.0,,42003496101,Male,White
1578.0,1994.0,,42003191100,Male,Black
2112.0,2004.0,,42003281500,Male,Black
860.0,1992.0,,42003499300,Male,Black
2066.0,2003.0,,42003130700,Male,Black
743.0,2001.0,2023.0,42003522000,Male,Black
378.0,1987.0,,42003552000,Male,Black
1881.0,1999.0,,42003513800,Male,Black
1700.0,1995.0,,42003130700,Male,Black
953.0,1996.0,,42003523502,Female,Black
969.0,1995.0,,42003504100,Male,Black
1085.0,2001.0,,42003564800,Male,Black
824.0,1992.0,,42003514000,Male,Black
1597.0,1989.0,,42003141300,Male,Black
462.0,1995.0,,42003510000,Male,Black
40.0,1978.0,,42003100500,Male,Black
1896.0,1995.0,,42003488200,Female,Black
278.0,1982.0,,42003564700,Male,Black
1465.0,1996.0,2022.0,42003130700,Male,Black
796.0,1993.0,,42003523200,Male,Black
238.0,1988.0,,42003424000,Male,Black
996.0,1994.0,,42003463900,Female,Black
859.0,1987.0,2023.0,42003050900,Male,Black
92.0,1986.0,,42129804200,Male,Black
1287.0,1992.0,,42003523200,Male,Black
1746.0,1993.0,,42003492800,Male,Black
1919.0,1999.0,,42003562500,Male,Black
1660.0,1990.0,,42003513000,Female,Black
617.0,1980.0,,42003564800,Male,Black
1708.0,2002.0,,42003552400,Male,Black
800.0,1986.0,,42003552000,Male,Black
336.0,1993.0,,42003050600,Male,Black
228.0,1996.0,,42003120300,Male,Black
1282.0,1996.0,,42003562901,Male,Black
1555.0,1992.0,,42003462600,Male,Black
283.0,1989.0,,42003140500,Male,Black
1664.0,1993.0,,42003130800,Male,Black
1240.0,1994.0,,42003300100,Male,Black
2220.0,2000.0,,42003130600,Male,Black
1310.0,2001.0,,42003261300,Female,Black
1448.0,2001.0,,42003241300,Male,White
1424.0,1994.0,,42003170600,Female,Black
927.0,1982.0,,42003513000,Male,Black
948.0,2000.0,,42003513000,Male,Black
2139.0,1999.0,,42003191600,Male,Black
2133.0,1999.0,,42003030500,Male,Black
1859.0,2004.0,,42003523200,Male,Black
1902.0,2002.0,,42003483800,Male,Black
1011.0,1990.0,,42003486900,Female,Black
408.0,1992.0,,42003520002,Male,Black
662.0,1983.0,,42003111500,Male,Black
43.0,1988.0,,42003130200,Male,Black
538.0,1994.0,,42003191400,Male,Black
1004.0,1981.0,,42003120900,Male,Black
1875.0,1982.0,,42003464400,Male,Black
114.0,1981.0,,42003523200,Male,Black
1153.0,1992.0,,42003020100,Male,Black
1957.0,2002.0,,42003565200,Male,Black
1770.0,1999.0,,42003509400,Male,Black
1176.0,1980.0,,42003120900,Male,Black
1792.0,1999.0,,42003522000,Male,Black
331.0,1992.0,,42003551200,Male,Black
1201.0,1995.0,,42003270300,Female,Black
138.0,1987.0,,42003480101,Male,Black
1946.0,1999.0,,42003270100,Male,Black
2177.0,2002.0,,42003463900,Male,Black
742.0,1984.0,,42003191900,Male,Black
536.0,1988.0,,42003111500,Female,Black
1951.0,1995.0,,42003565100,Male,Black
764.0,1993.0,,42003432400,Female,Black
74.0,1986.0,,42003513800,Male,Black
817.0,1994.0,,42003111500,Male,Black
1975.0,1998.0,,42003509400,Male,Black
1482.0,1999.0,,42003010302,Male,Black
2197.0,1994.0,,42003488200,Male,Black
525.0,1985.0,,42003514000,Male,Black
489.0,1989.0,,42003509400,Male,Black
1653.0,1997.0,,42003561500,Male,Black
1723.0,1994.0,,42003552100,Male,Black
2128.0,1988.0,,42003120300,Male,Black
1178.0,1997.0,,42003488300,Male,Black
1829.0,1999.0,,42003120300,Male,Black
2300.0,2003.0,,42003486800,Male,Black
2213.0,1991.0,,42003261400,Male,Black
595.0,1991.0,,42003552000,Male,Black
938.0,1999.0,,42003520002,Male,Black
1666.0,2004.0,,42003564700,Male,Black
1843.0,1995.0,,42003271600,Male,Black
1308.0,1996.0,,42003130800,Female,Black
1680.0,1999.0,,42003130800,Male,Black
2276.0,1998.0,,42003427000,Male,White
658.0,1994.0,,42003561400,Male,Black
591.0,1994.0,,42003130800,Male,Black
858.0,1989.0,2022.0,42003161000,Male,Black
192.0,1980.0,,42003523100,Male,Black
1827.0,1998.0,,42003561500,Male,Black
587.0,1985.0,,42003120300,Male,Black
1415.0,2003.0,,42003522000,Male,Black
1148.0,2001.0,,42003552400,Male,Black
1031.0,1978.0,,42003130600,Male,Black
1687.0,1993.0,,42003510000,Male,Black
1894.0,2001.0,,42003464400,Male,Black
1603.0,2002.0,,42003170600,Male,Black
1342.0,2001.0,,42003261300,Male,Black
1831.0,2000.0,,42003130200,Male,Black
2028.0,1994.0,,42003521500,Male,Black
1430.0,1992.0,,42003523600,Male,Black
984.0,1981.0,2023.0,42003519000,Male,Black
2155.0,1996.0,,42003480101,Male,Black
1027.0,1984.0,,42003564700,Male,Black
1265.0,1981.0,,42003130700,Male,Black
1157.0,1992.0,,42003523300,Male,Black
1672.0,1998.0,,42003051000,Female,Black
364.0,1992.0,,42003101900,Male,Black
568.0,1990.0,,42003565100,Male,Black
1789.0,2002.0,,42003130700,Male,Black
1370.0,1994.0,,42003561500,Male,Black
979.0,1995.0,,42003130200,Male,Black
2011.0,1999.0,,42003261300,Male,Black
1551.0,1983.0,2023.0,42003241300,Male,White
161.0,1980.0,,42003130600,Male,Black
1922.0,2001.0,,42003300100,Male,Black
1434.0,1995.0,,42003140500,Female,Black
2195.0,1996.0,,42003562300,Female,Black
17.0,1971.0,,42125754400,Male,Black
2000.0,1999.0,,42003560400,Male,Black
1041.0,2000.0,,42003500300,Male,Black
1298.0,1991.0,2021.0,42003130200,Male,Black
377.0,1994.0,,42003160800,Male,Black
1992.0,1978.0,,42003484500,Female,Black
1052.0,1999.0,,42003101900,Male,Black
230.0,1981.0,,42003101100,Male,White
1941.0,1995.0,,42003484300,Male,Black
1182.0,1987.0,,42003130600,Female,Black
1754.0,1994.0,,42003202200,Male,Black
340.0,1984.0,,42003561500,Male,Black
2027.0,1993.0,,42003523600,Male,Black
2240.0,1999.0,,42003563000,Male,Black
1359.0,1994.0,,42003551300,Male,Black
288.0,1993.0,,42003130600,Male,Black
2060.0,2000.0,,42003130200,Male,Black
793.0,1998.0,,42003560400,Male,Black
1021.0,2000.0,,42003561900,Male,Black
1469.0,2000.0,,42003080700,Male,Black
1387.0,1999.0,,42003101900,Male,Black
873.0,1993.0,,42003262000,Male,Black
1412.0,1991.0,,42003130700,Male,Black
1484.0,1987.0,,42003561500,Male,Black
1124.0,1991.0,,42003120300,Male,Black
1590.0,1995.0,,42003551200,Female,Black
890.0,1993.0,,42003130700,Male,Black
798.0,1997.0,,42003111400,Male,Black
1598.0,1999.0,,42003261400,Male,Black
1228.0,1998.0,,42003562500,Male,Black
566.0,1996.0,,42003509400,Male,Black
2258.0,1996.0,,42003281400,Male,Black
448.0,1987.0,,42003565100,Male,Black
1648.0,1996.0,,42003565200,Male,Black
1144.0,1994.0,,42003402000,Male,Black
955.0,1994.0,,42003111300,Male,Black
1337.0,1981.0,,42003050100,Male,Black
365.0,1981.0,,42003130600,Male,Black
865.0,1996.0,,42003562400,Male,Black
1609.0,2000.0,,42003514000,Male,Black
444.0,1996.0,,42003101900,Male,Black
1740.0,1993.0,,42003300100,Male,Black
1974.0,1999.0,,42003481000,Male,Black
2023.0,1989.0,,42003561500,Male,Black
466.0,1990.0,,42003552000,Male,Black
1447.0,1996.0,,42003509400,Male,Black
372.0,1989.0,,42003523400,Male,Black
810.0,1992.0,,42003020100,Female,Black
1897.0,1991.0,,42003050100,Male,Black
918.0,1985.0,,42003270300,Male,Black
882.0,1994.0,,42003130700,Male,Black
2106.0,1978.0,,42003120900,Female,Black
322.0,1992.0,2022.0,42003552100,Male,Black
223.0,1988.0,,42003130700,Male,Black
267.0,1988.0,,42003261400,Male,Black
1075.0,1998.0,,42003462600,Male,Black
1965.0,2002.0,,42003561400,Male,Black
822.0,1998.0,,42003130700,Male,Black
1262.0,2001.0,,42003130600,Male,Black
1315.0,1992.0,,42003120900,Male,Black
1057.0,1976.0,,42003513800,Female,Black
1816.0,1999.0,,42003562800,Male,Black
1071.0,1996.0,,42003562300,Male,Black
1042.0,1987.0,,42003513800,Female,Black
319.0,1979.0,,42003464400,Male,Black
2255.0,2005.0,,42003523501,Male,Black
418.0,1987.0,,42003523200,Male,Black
659.0,1997.0,,42003191100,Male,Black
2119.0,1994.0,,42003120900,Male,Black
2014.0,1995.0,,42003523400,Male,Black
2153.0,1998.0,,42003260200,Male,Black
686.0,1993.0,,42003462100,Female,Black
1985.0,1977.0,,42003486700,Male,Black
1474.0,2000.0,,42003488400,Male,Black
242.0,1984.0,,42003040200,Male,Black
109.0,1982.0,,42003562400,Male,Black
548.0,1983.0,,42003523200,Male,Black
2285.0,1997.0,,42003564400,Male,Black
1950.0,1988.0,,42003271600,Female,Black
647.0,1996.0,,42003499400,Male,Black
1493.0,1990.0,,42003110200,Male,Black
